timestamp,date,open,high,low,close,volume
1767686400000,2026-01-06T08:00:00.000Z,93255.08,93895,93167.29,93840,1360.24604
1767700800000,2026-01-06T12:00:00.000Z,93839.99,94444.44,93352.01,93648.99,3747.64759
1767715200000,2026-01-06T16:00:00.000Z,93649,93775.6,91262.94,92104.5,6154.50415
1767729600000,2026-01-06T20:00:00.000Z,92104.49,93845.03,92098.29,93747.97,3718.67895
1767744000000,2026-01-07T00:00:00.000Z,93747.97,93747.97,92236.07,92815.83,2673.21579
1767758400000,2026-01-07T04:00:00.000Z,92815.83,92930.35,92500,92879.13,1043.57297
1767772800000,2026-01-07T08:00:00.000Z,92879.14,92961.53,91600,92087.21,2601.79745
1767787200000,2026-01-07T12:00:00.000Z,92087.21,92299.4,91024,91349.96,3623.32777
1767801600000,2026-01-07T16:00:00.000Z,91349.95,91790,90675.52,91186.07,2653.80915
1767816000000,2026-01-07T20:00:00.000Z,91186.07,91489.6,90778.32,91364.16,1680.76712
1767830400000,2026-01-08T00:00:00.000Z,91364.16,91687.99,90616.36,90813.4,1794.84191
1767844800000,2026-01-08T04:00:00.000Z,90813.4,91188,89641.84,90548.02,3107.77644
1767859200000,2026-01-08T08:00:00.000Z,90548.02,90917.22,89777.25,90226.77,2431.28077
1767873600000,2026-01-08T12:00:00.000Z,90226.77,90847.52,89311,90781.57,4384.25882
1767888000000,2026-01-08T16:00:00.000Z,90781.57,91469,90312.89,90937.41,2656.5893
1767902400000,2026-01-08T20:00:00.000Z,90937.42,91493,90568.11,91099.99,1758.04393
1767916800000,2026-01-09T00:00:00.000Z,91100,91632.1,90850,91220.23,1573.86844
1767931200000,2026-01-09T04:00:00.000Z,91220.24,91236.72,90738.34,90741.84,1493.55612
1767945600000,2026-01-09T08:00:00.000Z,90741.85,90843.77,89694.66,90463.11,2586.72373
1767960000000,2026-01-09T12:00:00.000Z,90463.12,92082.55,89850,91176.47,5694.3606
1767974400000,2026-01-09T16:00:00.000Z,91176.48,91783.32,90190,90332.15,2962.09045
1767988800000,2026-01-09T20:00:00.000Z,90332.14,90732.01,90113.87,90641.28,1279.68005
1768003200000,2026-01-10T00:00:00.000Z,90641.27,90782.23,90527.99,90626.14,528.98968
1768017600000,2026-01-10T04:00:00.000Z,90626.15,90682.7,90408.23,90678.5,491.62648
1768032000000,2026-01-10T08:00:00.000Z,90678.5,90832,90618.28,90723.86,647.39632
1768046400000,2026-01-10T12:00:00.000Z,90723.87,90788.78,90538.46,90665.75,414.48163
1768060800000,2026-01-10T16:00:00.000Z,90665.76,90746,90504.55,90626.54,530.14761
1768075200000,2026-01-10T20:00:00.000Z,90626.54,90659.03,90404,90504.7,491.4755
1768089600000,2026-01-11T00:00:00.000Z,90504.7,90737.95,90451.1,90733.5,463.88039
1768104000000,2026-01-11T04:00:00.000Z,90733.49,90850,90585.34,90710.79,546.84342
1768118400000,2026-01-11T08:00:00.000Z,90710.8,90816,90610.27,90754.99,694.37617
1768132800000,2026-01-11T12:00:00.000Z,90754.99,91191.5,90708.25,90875.79,1144.02813
1768147200000,2026-01-11T16:00:00.000Z,90875.79,91283.89,90673.3,90690.8,961.40735
1768161600000,2026-01-11T20:00:00.000Z,90690.81,91041.79,90236,91013.65,1666.60048
1768176000000,2026-01-12T00:00:00.000Z,91013.66,92519.95,90700.29,91808.12,3786.46912
1768190400000,2026-01-12T04:00:00.000Z,91808.12,92290.81,91381.36,91408.09,1706.23351
1768204800000,2026-01-12T08:00:00.000Z,91408.09,91630.13,90370,90620.96,2761.14204
1768219200000,2026-01-12T12:00:00.000Z,90620.95,91665,90128.44,91665,2904.06995
1768233600000,2026-01-12T16:00:00.000Z,91664.99,92332,91000.53,91861.27,3629.97324
1768248000000,2026-01-12T20:00:00.000Z,91861.27,92046.23,90938.2,91296.2,1400.19482
1768262400000,2026-01-13T00:00:00.000Z,91296.2,91546.08,91042.66,91408.91,1312.52459
1768276800000,2026-01-13T04:00:00.000Z,91408.9,92275.38,91350.71,91942,2568.59009
1768291200000,2026-01-13T08:00:00.000Z,91941.99,92672.11,91924.27,92000.74,2545.21662
1768305600000,2026-01-13T12:00:00.000Z,92000.73,93450,91787.61,93449.99,4336.89557
1768320000000,2026-01-13T16:00:00.000Z,93449.99,94231.82,93078.31,94226.84,4752.59807
1768334400000,2026-01-13T20:00:00.000Z,94226.85,96495,94062,95414,7505.68988
1768348800000,2026-01-14T00:00:00.000Z,95413.99,95722.01,95116.03,95720.99,2381.89992
1768363200000,2026-01-14T04:00:00.000Z,95720.99,95799.22,94559.28,95205.1,2873.6342
1768377600000,2026-01-14T08:00:00.000Z,95205.11,95315.15,94737.95,94792.99,1756.03488
1768392000000,2026-01-14T12:00:00.000Z,94793,97084.68,94680.67,96764.57,6031.62524
1768406400000,2026-01-14T16:00:00.000Z,96764.57,97777,96246.56,97267.42,6680.63165
1768420800000,2026-01-14T20:00:00.000Z,97267.42,97924.49,96772.02,96951.78,3128.06839
1768435200000,2026-01-15T00:00:00.000Z,96951.78,97000,95777,95985.1,2821.68199
1768449600000,2026-01-15T04:00:00.000Z,95985.11,96760.15,95952.89,96630.48,2056.29256
1768464000000,2026-01-15T08:00:00.000Z,96630.47,97193.34,96289.98,96581.08,2793.34386
1768478400000,2026-01-15T12:00:00.000Z,96581.07,97165.03,95435.91,96737.04,4818.18164
1768492800000,2026-01-15T16:00:00.000Z,96737.04,97163,95183.13,95516.01,7868.89039
1768507200000,2026-01-15T20:00:00.000Z,95516.01,95871,95134.48,95604.8,1367.42325
1768521600000,2026-01-16T00:00:00.000Z,95604.81,95855.12,95321.58,95354.69,1207.1411
1768536000000,2026-01-16T04:00:00.000Z,95354.69,95816.83,95133.03,95653.16,2294.926
1768550400000,2026-01-16T08:00:00.000Z,95653.16,95871.47,95261.43,95429.09,1614.38797
1768564800000,2026-01-16T12:00:00.000Z,95429.09,95809.08,94293.46,94585.98,3014.1328
1768579200000,2026-01-16T16:00:00.000Z,94585.99,95215.74,94508,95002.09,1854.59442
1768593600000,2026-01-16T20:00:00.000Z,95002.09,95600,94682,95550.94,1182.53231
1768608000000,2026-01-17T00:00:00.000Z,95550.94,95578.2,95200,95372.95,520.98136
1768622400000,2026-01-17T04:00:00.000Z,95372.94,95373.64,95041.7,95101.67,558.53587
1768636800000,2026-01-17T08:00:00.000Z,95101.67,95323.86,95021.67,95323.86,614.83515
1768651200000,2026-01-17T12:00:00.000Z,95323.85,95639.45,95198.81,95573.64,1450.99515
1768665600000,2026-01-17T16:00:00.000Z,95573.65,95576.14,95212.25,95291.38,636.49063
1768680000000,2026-01-17T20:00:00.000Z,95291.37,95412.86,95050,95147.77,498.96321
1768694400000,2026-01-18T00:00:00.000Z,95147.77,95250,94876.33,95200.29,721.03445
1768708800000,2026-01-18T04:00:00.000Z,95200.29,95260,95028.27,95028.27,705.29271
1768723200000,2026-01-18T08:00:00.000Z,95028.27,95295.39,95021.44,95168.06,960.00602
1768737600000,2026-01-18T12:00:00.000Z,95168.06,95376.24,94910,95119.28,1177.17902
1768752000000,2026-01-18T16:00:00.000Z,95119.27,95521.71,95073.02,95380.99,921.46243
1768766400000,2026-01-18T20:00:00.000Z,95380.99,95531.12,93615.4,93673.14,2410.20356
1768780800000,2026-01-19T00:00:00.000Z,93673.14,93673.14,91910.2,92690.09,6141.54249
1768795200000,2026-01-19T04:00:00.000Z,92690.08,92861.41,92385.07,92841.62,1712.23708
1768809600000,2026-01-19T08:00:00.000Z,92841.62,93368.44,92702.56,93191.96,1908.98628
1768824000000,2026-01-19T12:00:00.000Z,93191.96,93226.44,92700,93068.62,1798.82427
1768838400000,2026-01-19T16:00:00.000Z,93068.62,93420,92930,93105.85,1153.18382
1768852800000,2026-01-19T20:00:00.000Z,93105.85,93342.36,92158.48,92631,1580.75353
1768867200000,2026-01-20T00:00:00.000Z,92630.99,92870,92264.7,92434.92,1260.14088
1768881600000,2026-01-20T04:00:00.000Z,92434.93,92470.37,90771.78,91177.98,4648.13308
1768896000000,2026-01-20T08:00:00.000Z,91177.99,91442.88,90693,91218.99,2254.1302
1768910400000,2026-01-20T12:00:00.000Z,91218.99,91371.11,89859.06,90684.95,5038.30665
1768924800000,2026-01-20T16:00:00.000Z,90684.95,90974.49,89292.48,89725.76,4114.75823
1768939200000,2026-01-20T20:00:00.000Z,89725.77,89854.2,87895.98,88427.66,4691.85706
1768953600000,2026-01-21T00:00:00.000Z,88427.66,89598.8,88250,89432.33,2980.55061
1768968000000,2026-01-21T04:00:00.000Z,89432.33,90120.44,89093.28,89213.95,2049.62852
1768982400000,2026-01-21T08:00:00.000Z,89213.96,89493.46,88700,88789.99,2010.929
1768996800000,2026-01-21T12:00:00.000Z,88789.99,90574,88196.72,90288.04,4684.20136
1769011200000,2026-01-21T16:00:00.000Z,90288.04,90450,87263.53,90355.56,6425.20187
1769025600000,2026-01-21T20:00:00.000Z,90355.56,90377,89344.98,89454.73,2466.99236
1769040000000,2026-01-22T00:00:00.000Z,89454.73,90359.99,89454.72,89899.51,1561.80923
1769054400000,2026-01-22T04:00:00.000Z,89899.51,90215.79,89802,89818.79,1213.67268
1769068800000,2026-01-22T08:00:00.000Z,89818.79,90150,89760,89941.26,1125.90639
1769083200000,2026-01-22T12:00:00.000Z,89941.26,90340,88515.37,89000.01,3512.25665
1769097600000,2026-01-22T16:00:00.000Z,89000,89924.46,88676.95,89777.9,2304.40726
1769112000000,2026-01-22T20:00:00.000Z,89777.89,89946.13,89140.13,89559.67,1107.45271
1769126400000,2026-01-23T00:00:00.000Z,89559.68,89979.97,89450.48,89924.78,1144.14106
1769140800000,2026-01-23T04:00:00.000Z,89924.78,90088.94,89400,89549.45,1729.71757
1769155200000,2026-01-23T08:00:00.000Z,89549.45,89632.18,88860.44,89202.48,1992.68771
1769169600000,2026-01-23T12:00:00.000Z,89202.47,89865.53,88578.36,89761.61,2836.93325
1769184000000,2026-01-23T16:00:00.000Z,89761.61,91224.99,89489,89982.79,4430.77605
1769198400000,2026-01-23T20:00:00.000Z,89982.79,90156.06,89200.68,89600.26,1784.23355
1769212800000,2026-01-24T00:00:00.000Z,89600.26,89957.39,89424.39,89770.02,760.9766
1769227200000,2026-01-24T04:00:00.000Z,89770.03,89853.38,89572.81,89620.1,954.94709
1769241600000,2026-01-24T08:00:00.000Z,89620.11,89686.43,89577.97,89595.4,513.59579
1769256000000,2026-01-24T12:00:00.000Z,89595.41,89595.41,89171.75,89275.77,1016.91516
1769270400000,2026-01-24T16:00:00.000Z,89275.77,89461.4,89162.08,89331.36,560.08706
1769284800000,2026-01-24T20:00:00.000Z,89331.36,89489.84,89215.59,89225.34,420.04567
1769299200000,2026-01-25T00:00:00.000Z,89225.34,89319.13,88838.72,88960.35,949.82753
1769313600000,2026-01-25T04:00:00.000Z,88960.36,89090.13,88635.84,88659.99,1365.03813
1769328000000,2026-01-25T08:00:00.000Z,88659.99,88760,88136,88570.17,1276.76207
1769342400000,2026-01-25T12:00:00.000Z,88570.17,88971.89,88340.75,88446.5,1271.25718
1769356800000,2026-01-25T16:00:00.000Z,88446.51,88448.85,86194.85,86495.16,6164.82689
1769371200000,2026-01-25T20:00:00.000Z,86495.17,87013.79,86074.72,86670.36,3398.50839
1769385600000,2026-01-26T00:00:00.000Z,86670.36,87973.11,86509.63,87282.05,4005.56746
1769400000000,2026-01-26T04:00:00.000Z,87282.04,88074.48,87244.27,88000.64,3558.66159
1769414400000,2026-01-26T08:00:00.000Z,88000.64,88424.45,87600.69,87855,1820.3712
1769428800000,2026-01-26T12:00:00.000Z,87855.01,88860,87325.03,87641.41,4437.30175
1769443200000,2026-01-26T16:00:00.000Z,87641.41,88537.95,87035.51,88013.19,2334.22752
1769457600000,2026-01-26T20:00:00.000Z,88013.19,88659.09,87542.05,88347.08,1610.38501
1769472000000,2026-01-27T00:00:00.000Z,88347.08,88898,88194.82,88788,1649.23753
1769486400000,2026-01-27T04:00:00.000Z,88787.99,89010,88278.03,88320.41,1448.31937
1769500800000,2026-01-27T08:00:00.000Z,88320.41,88397.85,87743.52,87992.74,1462.63908
1769515200000,2026-01-27T12:00:00.000Z,87992.74,88474.23,87578.67,88047.46,2499.9435
1769529600000,2026-01-27T16:00:00.000Z,88047.46,88819.89,87304.33,88408.77,3647.91175
1769544000000,2026-01-27T20:00:00.000Z,88408.78,89523.16,88373.49,89250,2417.35302
1769558400000,2026-01-28T00:00:00.000Z,89249.99,89497.96,88985,89126.67,1094.38637
